17,Realistic_10_CmA,4,8469
17,Attractive_10_CmA,4,8469
18,Remember_37_Sa,1,8469
18,Realistic_37_Sa,2,8469
18,Attractive_37_Sa,2,8469
19,Remember_11_CmA,1,8469
19,Realistic_11_CmA,4,8469
19,Attractive_11_CmA,4,8469
20,Remember_38_Sa,1,8469
20,Realistic_38_Sa,4,8469
20,Attractive_38_Sa,2,8469
21,Remember_12_CmA,1,8469
21,Realistic_12_CmA,2,8469
21,Attractive_12_CmA,2,8469
22,Remember_39_Sa,1,8469
22,Realistic_39_Sa,2,8469
22,Attractive_39_Sa,2,8469
23,Remember_13_CmA,1,8469
23,Realistic_13_CmA,3,8469
23,Attractive_13_CmA,2,8469
24,Remember_40_Sa,1,8469
24,Realistic_40_Sa,3,8469
24,Attractive_40_Sa,2,8469
25,Remember_14_CmA,2,8469
25,Realistic_14_CmA,4,8469
25,Attractive_14_CmA,3,8469
26,Remember_41_Sa,1,8469
26,Realistic_41_Sa,2,8469
26,Attractive_41_Sa,2,8469
27,Remember_15_CmA,2,8469
27,Realistic_15_CmA,3,8469
27,Attractive_15_CmA,2,8469
28,Remember_42_Sa,1,8469
28,Realistic_42_Sa,4,8469
28,Attractive_42_Sa,2,8469
29,Remember_16_CmA,1,8469
29,Realistic_16_CmA,3,8469
29,Attractive_16_CmA,2,8469
30,Remember_43_Sa,1,8469
30,Realistic_43_Sa,3,8469
30,Attractive_43_Sa,2,8469
31,Remember_17_CmA,1,8469
31,Realistic_17_CmA,3,8469
31,Attractive_17_CmA,2,8469
32,Remember_44_Sa,1,8469
32,Realistic_44_Sa,4,8469
32,Attractive_44_Sa,3,8469
33,Remember_18_CmA,3,8469
33,Realistic_18_CmA,4,8469
33,Attractive_18_CmA,3,8469
34,Remember_45_Sa,1,8469
34,Realistic_45_Sa,3,8469
34,Attractive_45_Sa,2,8469
35,Remember_19_CmA,1,8469
35,Realistic_19_CmA,4,8469
35,Attractive_19_CmA,4,8469
36,Remember_46_Sa,1,8469
36,Realistic_46_Sa,4,8469
36,Attractive_46_Sa,2,8469
37,Remember_20_CmA,5,8469
37,Realistic_20_CmA,4,8469
37,Attractive_20_CmA,4,8469
38,Remember_47_Sa,1,8469
38,Realistic_47_Sa,4,8469
38,Attractive_47_Sa,2,8469
39,Remember_21_CmA,1,8469
39,Realistic_21_CmA,2,8469
39,Attractive_21_CmA,2,8469
40,Remember_48_Sa,1,8469
40,Realistic_48_Sa,3,8469
40,Attractive_48_Sa,2,8469
41,Remember_22_CmA,2,8469
41,Realistic_22_CmA,3,8469
41,Attractive_22_CmA,2,8469
42,Remember_49_Sa,2,8469
42,Realistic_49_Sa,3,8469
42,Attractive_49_Sa,3,8469
43,Remember_23_CmA,4,8469
43,Realistic_23_CmA,4,8469
43,Attractive_23_CmA,3,8469
44,Remember_50_Sa,1,8469
44,Realistic_50_Sa,4,8469
44,Attractive_50_Sa,3,8469
45,Remember_24_CmA,1,8469
45,Realistic_24_CmA,4,8469
45,Attractive_24_CmA,4,8469
46,Remember_51_Sa,1,8469
46,Realistic_51_Sa,3,8469
46,Attractive_51_Sa,2,8469
47,Remember_25_CmA,1,8469
47,Realistic_25_CmA,4,8469
47,Attractive_25_CmA,3,8469
48,Remember_52_Sa,2,8469
48,Realistic_52_Sa,4,8469
48,Attractive_52_Sa,2,8469
49,Remember_26_CmA,2,8469
49,Realistic_26_CmA,3,8469
49,Attractive_26_CmA,3,8469
50,Remember_53_Sa,1,8469
50,Realistic_53_Sa,2,8469
50,Attractive_53_Sa,2,8469
51,Remember_27_CmA,1,8469
51,Realistic_27_CmA,2,8469
51,Attractive_27_CmA,2,8469
52,Remember_54_Sa,1,8469
52,Realistic_54_Sa,3,8469
52,Attractive_54_Sa,2,8469
53,Remember_28_CmA,5,8469
53,Realistic_28_CmA,4,8469
53,Attractive_28_CmA,3,8469
54,Remember_55_Sa,1,8469
54,Realistic_55_Sa,3,8469
54,Attractive_55_Sa,2,8469
55,Remember_06_CmA,5,8469
55,Realistic_06_CmA,4,8469
55,Attractive_06_CmA,3,8469
56,Remember_56_Sa,1,8469
56,Realistic_56_Sa,3,8469
56,Attractive_56_Sa,2,8469
1,Remember_01_CmA,3,7264
1,Realistic_01_CmA,4,7264
1,Attractive_01_CmA,1,7264
2,Remember_29_Sa,1,7264
2,Realistic_29_Sa,4,7264
2,Attractive_29_Sa,3,7264
3,Remember_02_CmA,1,7264
3,Realistic_02_CmA,3,7264
3,Attractive_02_CmA,2,7264
4,Remember_30_Sa,2,7264
4,Realistic_30_Sa,2,7264
4,Attractive_30_Sa,1,7264
5,Remember_03_CmA,2,7264
5,Realistic_03_CmA,4,7264
5,Attractive_03_CmA,3,7264
6,Remember_31_Sa,2,7264
6,Realistic_31_Sa,2,7264
6,Attractive_31_Sa,2,7264
7,Remember_04_CmA,1,7264
7,Realistic_04_CmA,4,7264
7,Attractive_04_CmA,2,7264
8,Remember_32_Sa,4,7264
8,Realistic_32_Sa,3,7264
8,Attractive_32_Sa,3,7264
9,Remember_05_CmA,1,7264
9,Realistic_05_CmA,4,7264
9,Attractive_05_CmA,3,7264
10,Remember_33_Sa,1,7264
10,Realistic_33_Sa,1,7264
10,Attractive_33_Sa,1,7264
11,Remember_07_CmA,4,7264
11,Realistic_07_CmA,4,7264
11,Attractive_07_CmA,2,7264
12,Remember_34_Sa,1,7264
12,Realistic_34_Sa,4,7264
12,Attractive_34_Sa,5,7264
13,Remember_08_CmA,4,7264
13,Realistic_08_CmA,3,7264
13,Attractive_08_CmA,1,7264
14,Remember_35_Sa,2,7264
14,Realistic_35_Sa,4,7264
14,Attractive_35_Sa,2,7264
15,Remember_09_CmA,2,7264
15,Realistic_09_CmA,4,7264
15,Attractive_09_CmA,4,7264
16,Remember_36_Sa,1,7264
16,Realistic_36_Sa,3,7264
16,Attractive_36_Sa,2,7264
17,Remember_10_CmA,2,7264
17,Realistic_10_CmA,4,7264
17,Attractive_10_CmA,3,7264
18,Remember_37_Sa,2,7264
18,Realistic_37_Sa,2,7264
18,Attractive_37_Sa,1,7264
19,Remember_11_CmA,1,7264
19,Realistic_11_CmA,3,7264
19,Attractive_11_CmA,1,7264
20,Remember_38_Sa,4,7264
20,Realistic_38_Sa,4,7264
20,Attractive_38_Sa,2,7264
21,Remember_12_CmA,3,7264
21,Realistic_12_CmA,4,7264
21,Attractive_12_CmA,3,7264
22,Remember_39_Sa,1,7264
22,Realistic_39_Sa,4,7264
22,Attractive_39_Sa,1,7264
23,Remember_13_CmA,1,7264
23,Realistic_13_CmA,1,7264
23,Attractive_13_CmA,3,7264
24,Remember_40_Sa,5,7264
24,Realistic_40_Sa,2,7264
24,Attractive_40_Sa,3,7264
25,Remember_14_CmA,2,7264
25,Realistic_14_CmA,4,7264
25,Attractive_14_CmA,3,7264
26,Remember_41_Sa,1,7264
26,Realistic_41_Sa,3,7264
26,Attractive_41_Sa,1,7264
27,Remember_15_CmA,4,7264
27,Realistic_15_CmA,4,7264
27,Attractive_15_CmA,4,7264
28,Remember_42_Sa,1,7264
28,Realistic_42_Sa,2,7264
28,Attractive_42_Sa,2,7264
29,Remember_16_CmA,2,7264
29,Realistic_16_CmA,3,7264
29,Attractive_16_CmA,2,7264
30,Remember_43_Sa,1,7264
30,Realistic_43_Sa,4,7264
30,Attractive_43_Sa,3,7264
31,Remember_17_CmA,2,7264
31,Realistic_17_CmA,3,7264
31,Attractive_17_CmA,1,7264
32,Remember_44_Sa,1,7264
32,Realistic_44_Sa,4,7264
32,Attractive_44_Sa,3,7264
33,Remember_18_CmA,1,7264
33,Realistic_18_CmA,2,7264
33,Attractive_18_CmA,3,7264
34,Remember_45_Sa,2,7264
34,Realistic_45_Sa,1,7264
34,Attractive_45_Sa,2,7264
35,Remember_19_CmA,1,7264
35,Realistic_19_CmA,4,7264
35,Attractive_19_CmA,4,7264
36,Remember_46_Sa,2,7264
36,Realistic_46_Sa,3,7264
36,Attractive_46_Sa,3,7264
37,Remember_20_CmA,3,7264
37,Realistic_20_CmA,2,7264
37,Attractive_20_CmA,3,7264
38,Remember_47_Sa,2,7264
38,Realistic_47_Sa,2,7264
38,Attractive_47_Sa,2,7264
39,Remember_21_CmA,2,7264
39,Realistic_21_CmA,2,7264
39,Attractive_21_CmA,1,7264
40,Remember_48_Sa,1,7264
40,Realistic_48_Sa,1,7264
40,Attractive_48_Sa,1,7264
41,Remember_22_CmA,3,7264
41,Realistic_22_CmA,4,7264
41,Attractive_22_CmA,3,7264
42,Remember_49_Sa,1,7264
42,Realistic_49_Sa,4,7264
42,Attractive_49_Sa,3,7264
43,Remember_23_CmA,5,7264
43,Realistic_23_CmA,4,7264
43,Attractive_23_CmA,4,7264
44,Remember_50_Sa,1,7264
44,Realistic_50_Sa,3,7264
44,Attractive_50_Sa,2,7264
45,Remember_24_CmA,1,7264
45,Realistic_24_CmA,4,7264
45,Attractive_24_CmA,3,7264
46,Remember_51_Sa,1,7264
46,Realistic_51_Sa,2,7264
46,Attractive_51_Sa,2,7264
47,Remember_25_CmA,1,7264
47,Realistic_25_CmA,1,7264
47,Attractive_25_CmA,4,7264
48,Remember_52_Sa,3,7264
48,Realistic_52_Sa,3,7264
48,Attractive_52_Sa,2,7264
49,Remember_26_CmA,3,7264
49,Realistic_26_CmA,2,7264
49,Attractive_26_CmA,2,7264
50,Remember_53_Sa,3,7264
50,Realistic_53_Sa,4,7264
50,Attractive_53_Sa,3,7264
51,Remember_27_CmA,1,7264
51,Realistic_27_CmA,1,7264
51,Attractive_27_CmA,1,7264
52,Remember_54_Sa,2,7264
52,Realistic_54_Sa,4,7264
52,Attractive_54_Sa,2,7264
53,Remember_28_CmA,3,7264
53,Realistic_28_CmA,2,7264
53,Attractive_28_CmA,2,7264
54,Remember_55_Sa,1,7264
54,Realistic_55_Sa,3,7264
54,Attractive_55_Sa,1,7264
55,Remember_06_CmA,2,7264
55,Realistic_06_CmA,3,7264
55,Attractive_06_CmA,3,7264
56,Remember_56_Sa,1,7264
56,Realistic_56_Sa,4,7264
56,Attractive_56_Sa,3,7264
1,Remember_01_CmA,4,3572
1,Realistic_01_CmA,1,3572
1,Attractive_01_CmA,1,3572
2,Remember_29_Sa,1,3572
2,Realistic_29_Sa,2,3572
2,Attractive_29_Sa,3,3572
3,Remember_02_CmA,3,3572
3,Realistic_02_CmA,3,3572
3,Attractive_02_CmA,2,3572
4,Remember_30_Sa,2,3572
4,Realistic_30_Sa,2,3572
4,Attractive_30_Sa,2,3572
5,Remember_03_CmA,3,3572
5,Realistic_03_CmA,3,3572
5,Attractive_03_CmA,2,3572
6,Remember_31_Sa,1,3572
6,Realistic_31_Sa,2,3572
6,Attractive_31_Sa,3,3572
7,Remember_04_CmA,2,3572
7,Realistic_04_CmA,3,3572
7,Attractive_04_CmA,2,3572
8,Remember_32_Sa,1,3572
8,Realistic_32_Sa,2,3572
8,Attractive_32_Sa,2,3572
9,Remember_05_CmA,2,3572
9,Realistic_05_CmA,3,3572
9,Attractive_05_CmA,2,3572
10,Remember_33_Sa,1,3572
10,Realistic_33_Sa,2,3572
10,Attractive_33_Sa,1,3572
11,Remember_07_CmA,1,3572
11,Realistic_07_CmA,3,3572
11,Attractive_07_CmA,3,3572
12,Remember_34_Sa,2,3572
12,Realistic_34_Sa,4,3572
12,Attractive_34_Sa,4,3572
13,Remember_08_CmA,1,3572
13,Realistic_08_CmA,3,3572
13,Attractive_08_CmA,3,3572
14,Remember_35_Sa,1,3572
14,Realistic_35_Sa,2,3572
14,Attractive_35_Sa,2,3572
15,Remember_09_CmA,1,3572
15,Realistic_09_CmA,3,3572
15,Attractive_09_CmA,2,3572
16,Remember_36_Sa,1,3572
16,Realistic_36_Sa,2,3572
16,Attractive_36_Sa,2,3572
17,Remember_10_CmA,1,3572
17,Realistic_10_CmA,3,3572
17,Attractive_10_CmA,3,3572
18,Remember_37_Sa,1,3572
18,Realistic_37_Sa,3,3572
18,Attractive_37_Sa,3,3572
19,Remember_11_CmA,1,3572
19,Realistic_11_CmA,3,3572
19,Attractive_11_CmA,2,3572
20,Remember_38_Sa,1,3572
20,Realistic_38_Sa,4,3572
20,Attractive_38_Sa,2,3572
21,Remember_12_CmA,1,3572
21,Realistic_12_CmA,2,3572
21,Attractive_12_CmA,2,3572
22,Remember_39_Sa,1,3572
22,Realistic_39_Sa,3,3572
22,Attractive_39_Sa,3,3572
23,Remember_13_CmA,1,3572
23,Realistic_13_CmA,3,3572
23,Attractive_13_CmA,2,3572
24,Remember_40_Sa,4,3572
24,Realistic_40_Sa,3,3572
24,Attractive_40_Sa,3,3572
25,Remember_14_CmA,3,3572
25,Realistic_14_CmA,3,3572
25,Attractive_14_CmA,4,3572
26,Remember_41_Sa,1,3572
26,Realistic_41_Sa,3,3572
26,Attractive_41_Sa,3,3572
27,Remember_15_CmA,3,3572
27,Realistic_15_CmA,3,3572
27,Attractive_15_CmA,3,3572
28,Remember_42_Sa,1,3572
28,Realistic_42_Sa,2,3572
28,Attractive_42_Sa,2,3572
29,Remember_16_CmA,4,3572
29,Realistic_16_CmA,3,3572
29,Attractive_16_CmA,3,3572
30,Remember_43_Sa,3,3572
30,Realistic_43_Sa,3,3572
30,Attractive_43_Sa,4,3572
31,Remember_17_CmA,1,3572
31,Realistic_17_CmA,3,3572
31,Attractive_17_CmA,3,3572
32,Remember_44_Sa,2,3572
32,Realistic_44_Sa,3,3572
32,Attractive_44_Sa,2,3572
33,Remember_18_CmA,1,3572
33,Realistic_18_CmA,4,3572
33,Attractive_18_CmA,2,3572
34,Remember_45_Sa,1,3572
34,Realistic_45_Sa,2,3572
34,Attractive_45_Sa,2,3572
35,Remember_19_CmA,1,3572
35,Realistic_19_CmA,3,3572
35,Attractive_19_CmA,4,3572
36,Remember_46_Sa,1,3572
36,Realistic_46_Sa,2,3572
36,Attractive_46_Sa,3,3572
37,Remember_20_CmA,3,3572
37,Realistic_20_CmA,3,3572
37,Attractive_20_CmA,3,3572
38,Remember_47_Sa,2,3572
38,Realistic_47_Sa,3,3572
38,Attractive_47_Sa,3,3572
39,Remember_21_CmA,2,3572
39,Realistic_21_CmA,3,3572
39,Attractive_21_CmA,2,3572
40,Remember_48_Sa,3,3572
40,Realistic_48_Sa,3,3572
40,Attractive_48_Sa,2,3572
41,Remember_22_CmA,2,3572
41,Realistic_22_CmA,3,3572
41,Attractive_22_CmA,2,3572
42,Remember_49_Sa,2,3572
42,Realistic_49_Sa,3,3572
42,Attractive_49_Sa,3,3572
43,Remember_23_CmA,4,3572
43,Realistic_23_CmA,4,3572
43,Attractive_23_CmA,3,3572
44,Remember_50_Sa,2,3572
44,Realistic_50_Sa,4,3572
44,Attractive_50_Sa,3,3572
45,Remember_24_CmA,2,3572
45,Realistic_24_CmA,3,3572
45,Attractive_24_CmA,3,3572
46,Remember_51_Sa,2,3572
46,Realistic_51_Sa,2,3572
46,Attractive_51_Sa,2,3572
47,Remember_25_CmA,5,3572
47,Realistic_25_CmA,4,3572
47,Attractive_25_CmA,3,3572
48,Remember_52_Sa,3,3572
48,Realistic_52_Sa,3,3572
48,Attractive_52_Sa,3,3572
49,Remember_26_CmA,2,3572
49,Realistic_26_CmA,3,3572
49,Attractive_26_CmA,3,3572
50,Remember_53_Sa,4,3572
50,Realistic_53_Sa,2,3572
50,Attractive_53_Sa,2,3572
51,Remember_27_CmA,1,3572
51,Realistic_27_CmA,1,3572
51,Attractive_27_CmA,2,3572
52,Remember_54_Sa,1,3572
52,Realistic_54_Sa,3,3572
52,Attractive_54_Sa,3,3572
53,Remember_28_CmA,5,3572
53,Realistic_28_CmA,4,3572
53,Attractive_28_CmA,4,3572
54,Remember_55_Sa,1,3572
54,Realistic_55_Sa,2,3572
54,Attractive_55_Sa,2,3572
55,Remember_06_CmA,3,3572
55,Realistic_06_CmA,3,3572
55,Attractive_06_CmA,3,3572
56,Remember_56_Sa,2,3572
56,Realistic_56_Sa,4,3572
56,Attractive_56_Sa,4,3572
1,Remember_01_CmA,3,0365
1,Realistic_01_CmA,2,0365
1,Attractive_01_CmA,1,0365
2,Remember_29_Sa,1,0365
2,Realistic_29_Sa,3,0365
2,Attractive_29_Sa,3,0365
3,Remember_02_CmA,3,0365
3,Realistic_02_CmA,3,0365
3,Attractive_02_CmA,3,0365
4,Remember_30_Sa,4,0365
4,Realistic_30_Sa,4,0365
4,Attractive_30_Sa,2,0365
5,Remember_03_CmA,5,0365
5,Realistic_03_CmA,3,0365
5,Attractive_03_CmA,2,0365
6,Remember_31_Sa,1,0365
6,Realistic_31_Sa,1,0365
6,Attractive_31_Sa,1,0365
7,Remember_04_CmA,3,0365
7,Realistic_04_CmA,2,0365
7,Attractive_04_CmA,2,0365
8,Remember_32_Sa,1,0365
8,Realistic_32_Sa,1,0365
8,Attractive_32_Sa,1,0365
9,Remember_05_CmA,5,0365
9,Realistic_05_CmA,5,0365
9,Attractive_05_CmA,3,0365
10,Remember_33_Sa,1,0365
10,Realistic_33_Sa,1,0365
10,Attractive_33_Sa,1,0365
11,Remember_07_CmA,4,0365
11,Realistic_07_CmA,4,0365
11,Attractive_07_CmA,2,0365
12,Remember_34_Sa,1,0365
12,Realistic_34_Sa,1,0365
12,Attractive_34_Sa,1,0365
13,Remember_08_CmA,4,0365
13,Realistic_08_CmA,4,0365
13,Attractive_08_CmA,2,0365
14,Remember_35_Sa,1,0365
14,Realistic_35_Sa,1,0365
14,Attractive_35_Sa,1,0365
15,Remember_09_CmA,5,0365
15,Realistic_09_CmA,5,0365
15,Attractive_09_CmA,5,0365
16,Remember_36_Sa,1,0365
16,Realistic_36_Sa,1,0365
16,Attractive_36_Sa,1,0365
17,Remember_10_CmA,1,0365
17,Realistic_10_CmA,3,0365
17,Attractive_10_CmA,2,0365
18,Remember_37_Sa,1,0365
18,Realistic_37_Sa,3,0365
18,Attractive_37_Sa,1,0365
19,Remember_11_CmA,2,0365
19,Realistic_11_CmA,3,0365
19,Attractive_11_CmA,1,0365
20,Remember_38_Sa,1,0365
20,Realistic_38_Sa,1,0365
20,Attractive_38_Sa,1,0365
21,Remember_12_CmA,1,0365
21,Realistic_12_CmA,3,0365
21,Attractive_12_CmA,1,0365
22,Remember_39_Sa,1,0365
22,Realistic_39_Sa,1,0365
22,Attractive_39_Sa,1,0365
23,Remember_13_CmA,1,0365
23,Realistic_13_CmA,4,0365
23,Attractive_13_CmA,1,0365
24,Remember_40_Sa,1,0365
24,Realistic_40_Sa,3,0365
24,Attractive_40_Sa,1,0365
25,Remember_14_CmA,2,0365
25,Realistic_14_CmA,4,0365
25,Attractive_14_CmA,1,0365
26,Remember_41_Sa,1,0365
26,Realistic_41_Sa,1,0365
26,Attractive_41_Sa,1,0365
27,Remember_15_CmA,4,0365
27,Realistic_15_CmA,2,0365
27,Attractive_15_CmA,4,0365
28,Remember_42_Sa,1,0365
28,Realistic_42_Sa,1,0365
28,Attractive_42_Sa,1,0365
29,Remember_16_CmA,3,0365
29,Realistic_16_CmA,3,0365
29,Attractive_16_CmA,2,0365
30,Remember_43_Sa,1,0365
30,Realistic_43_Sa,1,0365
30,Attractive_43_Sa,1,0365
31,Remember_17_CmA,2,0365
31,Realistic_17_CmA,3,0365
31,Attractive_17_CmA,1,0365
32,Remember_44_Sa,1,0365
32,Realistic_44_Sa,4,0365
32,Attractive_44_Sa,1,0365
33,Remember_18_CmA,2,0365
33,Realistic_18_CmA,4,0365
33,Attractive_18_CmA,2,0365
34,Remember_45_Sa,1,0365
34,Realistic_45_Sa,1,0365
34,Attractive_45_Sa,1,0365
35,Remember_19_CmA,3,0365
35,Realistic_19_CmA,4,0365
35,Attractive_19_CmA,2,0365
36,Remember_46_Sa,1,0365
36,Realistic_46_Sa,2,0365
36,Attractive_46_Sa,1,0365
37,Remember_20_CmA,5,0365
37,Realistic_20_CmA,4,0365
37,Attractive_20_CmA,4,0365
38,Remember_47_Sa,1,0365
38,Realistic_47_Sa,3,0365
38,Attractive_47_Sa,2,0365
39,Remember_21_CmA,3,0365
39,Realistic_21_CmA,4,0365
39,Attractive_21_CmA,2,0365
40,Remember_48_Sa,1,0365
40,Realistic_48_Sa,1,0365
40,Attractive_48_Sa,1,0365
